Deltoid,Bicep,Time,Bandpass_Filtered_Deltoid,Bandpass_Filtered_Bicep,RMS_Deltoid,RMS_Bicep
10.0,-1.0,0.76,,,,
12.0,-3.0,0.7609999999999999,,,,
7.0,0.0,0.762,,,,
4.0,6.0,0.763,,,,
7.0,3.0,0.764,,,,
9.0,-1.0,0.765,,,,
5.0,-1.0,0.7659999999999999,,,,
0.0,2.0,0.767,,,,
-1.0,-1.0,0.768,,,,
0.0,-4.0,0.769,,,,
-2.0,0.0,0.77,,,,
-1.0,4.0,0.7709999999999999,,,,
4.0,2.0,0.772,,,,
8.0,-2.0,0.773,,,,
3.0,-4.0,0.774,,,,
-3.0,-2.0,0.775,,,,
-5.0,-2.0,0.7759999999999999,,,,
-5.0,-6.0,0.777,,,,
-6.0,-9.0,0.778,,,,
-2.0,-5.0,0.779,,,,
6.0,-1.0,0.78,,,,
7.0,0.0,0.7809999999999999,,,,
0.0,2.0,0.782,,,,
-3.0,2.0,0.7829999999999999,,,,
1.0,1.0,0.784,,,,
5.0,0.0,0.785,,,,
2.0,-2.0,0.7859999999999999,,,,
-2.0,-2.0,0.787,,,,
0.0,-2.0,0.7879999999999999,,,,
5.0,-2.0,0.789,,,,
2.0,-3.0,0.79,,,,
-2.0,-2.0,0.7909999999999999,,,,
-1.0,-1.0,0.792,,,,
5.0,-1.0,0.7929999999999999,,,,
6.0,-1.0,0.794,,,,
4.0,-1.0,0.795,,,,
0.0,-1.0,0.7959999999999999,,,,
-3.0,-4.0,0.797,,,,
-3.0,-4.0,0.7979999999999999,,,,
3.0,-1.0,0.799,,,,
10.0,0.0,0.8,,,,
10.0,0.0,0.8009999999999999,,,,
4.0,2.0,0.802,,,,
3.0,5.0,0.8029999999999999,,,,
10.0,4.0,0.804,,,,
12.0,1.0,0.805,,,,
6.0,-2.0,0.8059999999999999,,,,
2.0,-1.0,0.807,,,,
4.0,1.0,0.8079999999999999,,,,
7.0,1.0,0.809,,,,
3.0,1.0,0.81,,,,
1.0,1.0,0.8109999999999999,,,,
2.0,2.0,0.812,,,,
5.0,2.0,0.813,,,,
0.0,-2.0,0.8140000000000001,,,,
-3.0,-4.0,0.815,,,,
-7.0,-3.0,0.816,,,,
-7.0,-1.0,0.8170000000000001,,,,
-6.0,0.0,0.818,,,,
-2.0,-3.0,0.8190000000000001,,,,
5.0,-4.0,0.82,,,,
7.0,-2.0,0.821,,,,
2.0,2.0,0.8220000000000001,,,,
-1.0,2.0,0.823,,,,
3.0,0.0,0.8240000000000001,,,,
7.0,1.0,0.825,,,,
4.0,4.0,0.826,,,,
1.0,2.0,0.8270000000000001,,,,
1.0,-2.0,0.828,,,,
1.0,-2.0,0.8290000000000001,,,,
-1.0,1.0,0.83,,,,
0.0,-1.0,0.831,,,,
4.0,-5.0,0.8320000000000001,,,,
7.0,-5.0,0.833,,,,
1.0,-2.0,0.8340000000000001,,,,
-2.0,-2.0,0.835,,,,
-3.0,-6.0,0.836,,,,
-2.0,-9.0,0.8370000000000001,,,,
-2.0,-6.0,0.838,,,,
1.0,-2.0,0.8390000000000001,,,,
9.0,2.0,0.84,,,,
11.0,5.0,0.841,,,,
7.0,8.0,0.8420000000000001,,,,
5.0,4.0,0.843,,,,
9.0,0.0,0.8440000000000001,,,,
11.0,0.0,0.845,,,,
7.0,0.0,0.846,,,,
1.0,-2.0,0.847,,,,
0.0,-4.0,0.848,,,,
1.0,-2.0,0.8490000000000001,,,,
4.0,4.0,0.85,,,,
4.0,5.0,0.851,,,,
4.0,0.0,0.852,,,,
3.0,-2.0,0.853,,,,
1.0,-1.0,0.8540000000000001,,,,
-1.0,-2.0,0.855,,,,
-3.0,-6.0,0.856,,,,
-4.0,-10.0,0.857,,,,
-3.0,-5.0,0.858,,,,
-1.0,0.0,0.8590000000000001,,,,
3.0,1.0,0.86,,,,
3.0,0.0,0.861,,,,
1.0,1.0,0.862,,,,
2.0,0.0,0.863,,,,
7.0,0.0,0.8640000000000001,,,,
9.0,0.0,0.865,,,,
4.0,4.0,0.866,,,,
-2.0,6.0,0.867,,,,
-2.0,3.0,0.868,,,,
1.0,0.0,0.8690000000000001,,,,
4.0,0.0,0.87,,,,
1.0,0.0,0.871,,,,
-3.0,-2.0,0.872,,,,
-1.0,-3.0,0.873,,,,
1.0,-4.0,0.8740000000000001,,,,
1.0,-2.0,0.875,,,,
-3.0,-1.0,0.8759999999999999,,,,
-5.0,-5.0,0.877,,,,
-4.0,-7.0,0.878,,,,
3.0,-4.0,0.879,,,,
10.0,-1.0,0.88,,,,
12.0,1.0,0.8809999999999999,,,,
11.0,2.0,0.882,,,,
10.0,2.0,0.883,,,,
10.0,1.0,0.884,,,,
7.0,0.0,0.885,,,,
2.0,0.0,0.8859999999999999,,,,
0.0,1.0,0.887,,,,
-1.0,-1.0,0.888,,,,
0.0,-2.0,0.889,,,,
1.0,-2.0,0.89,,,,
2.0,-2.0,0.8909999999999999,,,,
3.0,-2.0,0.892,,,,
3.0,-1.0,0.893,,,,
1.0,-3.0,0.894,,,,
-1.0,-3.0,0.895,,,,
-2.0,-4.0,0.8959999999999999,,,,
-2.0,-5.0,0.897,,,,
-1.0,-4.0,0.898,,,,
3.0,-1.0,0.899,,,,
8.0,3.0,0.9,,,,
9.0,4.0,0.9009999999999999,,,,
6.0,5.0,0.902,,,,
5.0,2.0,0.903,,,,
7.0,0.0,0.904,,,,
7.0,0.0,0.905,,,,
2.0,1.0,0.9059999999999999,,,,
0.0,0.0,0.907,,,,
2.0,-4.0,0.9079999999999999,,,,
4.0,-3.0,0.909,,,,
0.0,0.0,0.91,,,,
-5.0,2.0,0.9109999999999999,,,,
-4.0,0.0,0.912,,,,
1.0,0.0,0.9129999999999999,,,,
3.0,-2.0,0.914,,,,
0.0,-3.0,0.915,,,,
-2.0,-4.0,0.9159999999999999,,,,
-2.0,-6.0,0.917,,,,
-2.0,-5.0,0.9179999999999999,,,,
2.0,-5.0,0.919,,,,
8.0,-3.0,0.92,,,,
11.0,0.0,0.9209999999999999,,,,
6.0,1.0,0.922,,,,
1.0,1.0,0.9229999999999999,,,,
3.0,1.0,0.924,,,,
6.0,1.0,0.925,,,,
4.0,2.0,0.9259999999999999,,,,
0.0,2.0,0.927,,,,
0.0,2.0,0.9279999999999999,,,,
0.0,0.0,0.929,,,,
0.0,-2.0,0.93,,,,
-2.0,-3.0,0.9309999999999999,,,,
-3.0,-4.0,0.932,,,,
0.0,-2.0,0.9329999999999999,,,,
1.0,-3.0,0.934,,,,
2.0,-3.0,0.935,,,,
-2.0,-1.0,0.9359999999999999,,,,
-5.0,-1.0,0.937,,,,
-6.0,-1.0,0.938,,,,
-3.0,-1.0,0.9390000000000001,,,,
5.0,0.0,0.94,,,,
11.0,3.0,0.941,,,,
9.0,6.0,0.9420000000000001,,,,
6.0,4.0,0.943,,,,
3.0,1.0,0.9440000000000001,,,,
3.0,0.0,0.945,,,,
4.0,1.0,0.946,,,,
5.0,0.0,0.9470000000000001,,,,
7.0,0.0,0.948,,,,
3.0,0.0,0.9490000000000001,,,,
-1.0,-1.0,0.95,,,,
-3.0,-1.0,0.951,,,,
1.0,-2.0,0.9520000000000001,,,,
5.0,-1.0,0.953,,,,
1.0,-3.0,0.9540000000000001,,,,
-2.0,-5.0,0.955,,,,
-6.0,-4.0,0.956,,,,
-8.0,-5.0,0.9570000000000001,,,,
-5.0,-8.0,0.958,,,,
2.0,-9.0,0.9590000000000001,,,,
11.0,-5.0,0.96,,,,
11.0,2.0,0.961,,,,
1.0,7.0,0.9620000000000001,,,,
-1.0,5.0,0.963,,,,
4.0,1.0,0.9640000000000001,,,,
6.0,0.0,0.965,,,,
1.0,2.0,0.966,,,,
-3.0,1.0,0.9670000000000001,,,,
0.0,-3.0,0.968,,,,
5.0,-5.0,0.9690000000000001,,,,
5.0,-1.0,0.97,,,,
2.0,2.0,0.971,,,,
0.0,2.0,0.972,,,,
0.0,1.0,0.973,,,,
1.0,-1.0,0.9740000000000001,,,,
2.0,-2.0,0.975,,,,
1.0,-4.0,0.976,,,,
0.0,-8.0,0.977,,,,
-1.0,-8.0,0.978,,,,
5.0,-4.0,0.9790000000000001,,,,
13.0,-1.0,0.98,,,,
11.0,-1.0,0.981,,,,
5.0,-1.0,0.982,,,,
2.0,0.0,0.983,,,,
3.0,0.0,0.9840000000000001,,,,
3.0,-2.0,0.985,,,,
2.0,-3.0,0.986,,,,
3.0,-1.0,0.987,,,,
6.0,-1.0,0.988,,,,
5.0,0.0,0.9890000000000001,,,,
3.0,0.0,0.99,,,,
3.0,-1.0,0.991,,,,
5.0,-2.0,0.992,,,,
5.0,1.0,0.993,,,,
1.0,2.0,0.9940000000000001,,,,
-2.0,0.0,0.995,,,,
-5.0,-5.0,0.996,,,,
-9.0,-9.0,0.997,,,,
-9.0,-6.0,0.998,,,,
-1.0,-3.0,0.9990000000000001,,,,
7.0,-1.0,1.0,,,,
9.0,1.0,1.001,,,,
2.0,3.0,1.002,,,,
-1.0,4.0,1.003,,,,
0.0,2.0,1.004,,,,
4.0,3.0,1.005,,,,
2.0,4.0,1.006,,,,
-1.0,1.0,1.0070000000000001,,,,
-1.0,-2.0,1.008,,,,
2.0,-3.0,1.0090000000000001,,,,
3.0,-2.0,1.01,,,,
1.0,-1.0,1.011,,,,
0.0,-1.0,1.012,,,,
2.0,-2.0,1.013,,,,
5.0,-4.0,1.014,,,,
4.0,-6.0,1.015,,,,
-2.0,-4.0,1.016,,,,
-7.0,-6.0,1.0170000000000001,,,,
-9.0,-6.0,1.018,,,,
-2.0,-5.0,1.0190000000000001,,,,
7.0,-2.0,1.02,,,,
11.0,0.0,1.021,,,,
7.0,0.0,1.022,,,,
3.0,-2.0,1.023,,,,
4.0,-3.0,1.024,,,,
7.0,-1.0,1.025,,,,
6.0,2.0,1.026,,,,
5.0,4.0,1.0270000000000001,,,,
6.0,3.0,1.028,,,,
7.0,2.0,1.0290000000000001,,,,
3.0,1.0,1.03,,,,
-1.0,3.0,1.031,,,,
-1.0,2.0,1.032,,,,
1.0,2.0,1.033,,,,
1.0,0.0,1.034,,,,
0.0,-1.0,1.035,,,,
-2.0,-1.0,1.036,,,,
-5.0,-3.0,1.037,,,,
-5.0,-3.0,1.038,,,,
0.0,0.0,1.0390000000000001,,,,
8.0,2.0,1.04,,,,
9.0,2.0,1.041,,,,
2.0,3.0,1.042,,,,
0.0,2.0,1.043,,,,
6.0,0.0,1.044,,,,
8.0,-1.0,1.045,,,,
2.0,-1.0,1.046,,,,
-1.0,1.0,1.047,,,,
3.0,0.0,1.048,,,,
5.0,-3.0,1.0490000000000002,,,,
0.0,-4.0,1.05,,,,
-1.0,-2.0,1.051,,,,
4.0,1.0,1.052,,,,
10.0,-1.0,1.053,,,,
5.0,-6.0,1.054,,,,
0.0,-4.0,1.055,,,,
-2.0,-1.0,1.056,,,,
-3.0,-4.0,1.057,,,,
-3.0,-8.0,1.058,,,,
2.0,-9.0,1.0590000000000002,,,,
11.0,-5.0,1.06,,,,
13.0,-2.0,1.061,,,,
5.0,-1.0,1.062,,,,
-2.0,1.0,1.063,,,,
-1.0,4.0,1.064,,,,
2.0,7.0,1.065,,,,
2.0,6.0,1.0659999999999998,,,,
0.0,1.0,1.067,,,,
1.0,-3.0,1.068,,,,
3.0,-4.0,1.069,,,,
1.0,-1.0,1.07,,,,
-1.0,3.0,1.071,,,,
0.0,0.0,1.072,,,,
3.0,-1.0,1.073,,,,
4.0,-5.0,1.074,,,,
1.0,-5.0,1.075,,,,
-4.0,-3.0,1.0759999999999998,,,,
-8.0,-3.0,1.077,,,,
-7.0,-3.0,1.078,,,,
1.0,-2.0,1.079,,,,
12.0,-1.0,1.08,,,,
14.0,3.0,1.081,,,,
6.0,6.0,1.082,,,,
0.0,5.0,1.083,,,,
2.0,0.0,1.084,,,,
5.0,0.0,1.085,,,,
3.0,3.0,1.0859999999999999,,,,
-1.0,3.0,1.087,,,,
-3.0,-1.0,1.088,,,,
-2.0,-4.0,1.089,,,,
1.0,-2.0,1.09,,,,
4.0,0.0,1.091,,,,
7.0,-4.0,1.092,,,,
6.0,-5.0,1.093,,,,
1.0,-2.0,1.094,,,,
0.0,0.0,1.095,,,,
0.0,-2.0,1.0959999999999999,,,,
0.0,-6.0,1.097,,,,
1.0,-4.0,1.0979999999999999,,,,
7.0,-1.0,1.099,,,,
15.0,0.0,1.1,,,,
15.0,0.0,1.101,,,,
9.0,2.0,1.102,,,,
6.0,2.0,1.103,,,,
9.0,0.0,1.104,,,,
8.0,-3.0,1.105,,,,
5.0,-2.0,1.1059999999999999,,,,
2.0,1.0,1.107,,,,
5.0,2.0,1.1079999999999999,,,,
6.0,3.0,1.109,,,,
2.0,3.0,1.11,,,,
-1.0,2.0,1.111,,,,
2.0,0.0,1.112,,,,
5.0,0.0,1.113,,,,
4.0,-1.0,1.114,,,,
-1.0,-4.0,1.115,,,,
-4.0,-5.0,1.1159999999999999,,,,
-7.0,-6.0,1.117,,,,
-6.0,-5.0,1.1179999999999999,,,,
0.0,-6.0,1.119,,,,
9.0,-6.0,1.12,,,,
12.0,0.0,1.121,,,,
10.0,4.0,1.122,,,,
5.0,2.0,1.123,,,,
4.0,-1.0,1.124,,,,
3.0,0.0,1.125,,,,
2.0,4.0,1.126,,,,
0.0,4.0,1.127,,,,
-1.0,0.0,1.128,,,,
-2.0,-3.0,1.129,,,,
-3.0,-2.0,1.13,,,,
-3.0,-2.0,1.131,,,,
-1.0,-2.0,1.1320000000000001,,,,
0.0,-2.0,1.133,,,,
0.0,-5.0,1.1340000000000001,,,,
-1.0,-7.0,1.135,,,,
-3.0,-8.0,1.136,,,,
-4.0,-5.0,1.137,,,,
-3.0,-2.0,1.138,,,,
4.0,-1.0,1.139,,,,
13.0,-1.0,1.14,,,,
11.0,2.0,1.141,,,,
5.0,5.0,1.1420000000000001,,,,
3.0,5.0,1.143,,,,
6.0,3.0,1.1440000000000001,,,,
7.0,4.0,1.145,,,,
3.0,5.0,1.146,,,,
0.0,1.0,1.147,,,,
3.0,-3.0,1.148,,,,
5.0,-4.0,1.149,,,,
4.0,-1.0,1.15,,,,
2.0,0.0,1.151,,,,
3.0,-2.0,1.1520000000000001,,,,
6.0,-3.0,1.153,,,,
5.0,-2.0,1.1540000000000001,,,,
0.0,-1.0,1.155,,,,
-4.0,-2.0,1.156,,,,
-6.0,-5.0,1.157,,,,
-3.0,-5.0,1.158,,,,
3.0,-5.0,1.159,,,,
9.0,-3.0,1.16,,,,
6.0,0.0,1.161,,,,
0.0,4.0,1.162,,,,
-1.0,3.0,1.163,,,,
3.0,0.0,1.1640000000000001,,,,
3.0,-4.0,1.165,,,,
0.0,0.0,1.166,,,,
-3.0,6.0,1.167,,,,
0.0,9.0,1.168,,,,
3.0,5.0,1.169,,,,
1.0,1.0,1.17,,,,
-1.0,0.0,1.171,,,,
2.0,0.0,1.172,,,,
7.0,0.0,1.173,,,,
7.0,-2.0,1.1740000000000002,,,,
5.0,-4.0,1.175,,,,
0.0,-2.0,1.176,,,,
-4.0,-3.0,1.177,,,,
-7.0,-3.0,1.178,,,,
-4.0,-3.0,1.179,,,,
2.0,-2.0,1.18,,,,
5.0,0.0,1.181,,,,
1.0,1.0,1.182,,,,
0.0,3.0,1.183,,,,
4.0,4.0,1.1840000000000002,,,,
5.0,4.0,1.185,,,,
0.0,2.0,1.186,,,,
0.0,-1.0,1.187,,,,
6.0,-4.0,1.188,,,,
9.0,-4.0,1.189,,,,
4.0,-3.0,1.19,,,,
1.0,-3.0,1.1909999999999998,,,,
5.0,-4.0,1.192,,,,
8.0,-4.0,1.193,,,,
3.0,-6.0,1.194,,,,
0.0,-8.0,1.195,,,,
-2.0,-8.0,1.196,,,,
-4.0,-10.0,1.197,,,,
-5.0,-8.0,1.198,,,,
0.0,-6.0,1.199,,,,
11.0,-2.0,1.2,,,,
12.0,0.0,1.2009999999999998,,,,
3.0,4.0,1.202,,,,
-1.0,3.0,1.203,,,,
2.0,3.0,1.204,,,,
4.0,4.0,1.205,,,,
0.0,6.0,1.206,,,,
-4.0,5.0,1.207,,,,
-2.0,2.0,1.208,,,,
-1.0,2.0,1.209,,,,
-5.0,3.0,1.21,,,,
-7.0,5.0,1.2109999999999999,,,,
-6.0,4.0,1.212,,,,
-2.0,4.0,1.213,,,,
-1.0,3.0,1.214,,,,
-3.0,0.0,1.215,,,,
-7.0,-3.0,1.216,,,,
-11.0,-6.0,1.217,,,,
-7.0,-2.0,1.218,,,,
3.0,0.0,1.219,,,,
13.0,3.0,1.22,,,,
12.0,5.0,1.2209999999999999,,,,
5.0,7.0,1.222,,,,
2.0,6.0,1.2229999999999999,,,,
6.0,2.0,1.224,,,,
8.0,1.0,1.225,,,,
6.0,2.0,1.226,,,,
2.0,0.0,1.227,,,,
3.0,-3.0,1.228,,,,
3.0,-6.0,1.229,,,,
4.0,-6.0,1.23,,,,
5.0,-5.0,1.2309999999999999,,,,
4.0,-6.0,1.232,,,,
3.0,-5.0,1.2329999999999999,,,,
3.0,-4.0,1.234,,,,
3.0,-3.0,1.235,,,,
0.0,-4.0,1.236,,,,
-6.0,-8.0,1.237,,,,
-8.0,-8.0,1.238,,,,
0.0,-4.0,1.239,,,,
11.0,0.0,1.24,,,,
12.0,2.0,1.2409999999999999,,,,
3.0,1.0,1.242,,,,
0.0,-1.0,1.2429999999999999,,,,
8.0,-1.0,1.244,,,,
15.0,0.0,1.245,,,,
11.0,-1.0,1.246,,,,
4.0,-3.0,1.247,,,,
5.0,-4.0,1.248,,,,
9.0,-2.0,1.249,,,,
9.0,-1.0,1.25,,,,
5.0,-3.0,1.251,,,,
4.0,-5.0,1.252,,,,
5.0,-2.0,1.253,,,,
5.0,-1.0,1.254,,,,
1.0,-4.0,1.255,,,,
-3.0,-6.0,1.256,,,,
-6.0,-8.0,1.2570000000000001,,,,
-5.0,-3.0,1.258,,,,
2.0,0.0,1.2590000000000001,,,,
9.0,1.0,1.26,,,,
9.0,3.0,1.261,,,,
2.0,4.0,1.262,,,,
0.0,4.0,1.263,,,,
2.0,-1.0,1.264,,,,
6.0,-4.0,1.265,,,,
2.0,0.0,1.266,,,,
0.0,4.0,1.2670000000000001,,,,
2.0,4.0,1.268,,,,
7.0,2.0,1.2690000000000001,,,,
5.0,0.0,1.27,,,,
-1.0,-1.0,1.271,,,,
-3.0,-1.0,1.272,,,,
0.0,-2.0,1.273,,,,
1.0,-3.0,1.274,,,,
0.0,-5.0,1.275,,,,
-2.0,-4.0,1.276,,,,
-5.0,-6.0,1.2770000000000001,,,,
-5.0,-4.0,1.278,,,,
-2.0,-3.0,1.2790000000000001,,,,
2.0,-1.0,1.28,,,,
3.0,2.0,1.281,,,,
2.0,8.0,1.2819999999999998,,,,
3.0,8.0,1.2830000000000001,,,,
5.0,4.0,1.284,,,,
6.0,1.0,1.285,,,,
3.0,1.0,1.286,,,,
0.0,3.0,1.287,,,,
0.0,1.0,1.288,,,,
2.0,-2.0,1.2890000000000001,,,,
3.0,-2.0,1.29,,,,
1.0,0.0,1.291,,,,
1.0,3.0,1.2919999999999998,,,,
2.0,4.0,1.2930000000000001,,,,
1.0,0.0,1.294,,,,
-3.0,-3.0,1.295,,,,
-8.0,-3.0,1.296,,,,
-8.0,-5.0,1.297,,,,
-3.0,-5.0,1.298,,,,
4.0,-5.0,1.2990000000000002,,,,
11.0,-2.0,1.3,,,,
11.0,0.0,1.301,,,,
6.0,0.0,1.3019999999999998,,,,
3.0,-1.0,1.3030000000000002,,,,
3.0,-2.0,1.304,,,,
4.0,0.0,1.305,,,,
2.0,0.0,1.306,,,,
1.0,2.0,1.307,,,,
1.0,4.0,1.308,,,,
2.0,3.0,1.3090000000000002,,,,
0.0,1.0,1.31,,,,
-1.0,0.0,1.311,,,,
0.0,-2.0,1.3119999999999998,,,,
3.0,-3.0,1.3130000000000002,,,,
1.0,-4.0,1.314,,,,
0.0,-4.0,1.315,,,,
-2.0,-3.0,1.3159999999999998,,,,
-4.0,-8.0,1.317,,,,
-4.0,-8.0,1.318,,,,
1.0,-5.0,1.319,,,,
8.0,0.0,1.32,,,,
10.0,2.0,1.321,,,,
5.0,1.0,1.3219999999999998,,,,
6.0,1.0,1.3230000000000002,,,,
10.0,-2.0,1.324,,,,
9.0,-4.0,1.325,,,,
3.0,-4.0,1.3259999999999998,,,,
1.0,1.0,1.327,,,,
5.0,3.0,1.328,,,,
8.0,2.0,1.329,,,,
4.0,0.0,1.33,,,,
3.0,1.0,1.331,,,,
7.0,2.0,1.3319999999999999,,,,
9.0,2.0,1.3330000000000002,,,,
4.0,1.0,1.334,,,,
1.0,0.0,1.335,,,,
-1.0,-2.0,1.3359999999999999,,,,
-2.0,-6.0,1.337,,,,
-2.0,-5.0,1.338,,,,
2.0,-1.0,1.339,,,,
8.0,0.0,1.34,,,,
7.0,0.0,1.341,,,,
1.0,2.0,1.3419999999999999,,,,
1.0,3.0,1.3430000000000002,,,,
5.0,0.0,1.344,,,,
3.0,-2.0,1.345,,,,
0.0,1.0,1.3459999999999999,,,,
-1.0,4.0,1.347,,,,
3.0,1.0,1.348,,,,
2.0,-3.0,1.349,,,,
-3.0,-2.0,1.35,,,,
-4.0,2.0,1.351,,,,
1.0,3.0,1.3519999999999999,,,,
5.0,1.0,1.3530000000000002,,,,
3.0,-2.0,1.354,,,,
-1.0,-4.0,1.355,,,,
-3.0,-6.0,1.3559999999999999,,,,
-4.0,-7.0,1.357,,,,
-2.0,-4.0,1.358,,,,
2.0,0.0,1.359,,,,
10.0,0.0,1.36,,,,
9.0,0.0,1.361,,,,
3.0,4.0,1.3619999999999999,,,,
1.0,5.0,1.3630000000000002,,,,
8.0,2.0,1.364,,,,
13.0,-2.0,1.365,,,,
9.0,-3.0,1.3659999999999999,,,,
5.0,-1.0,1.367,,,,
4.0,-1.0,1.368,,,,
6.0,-1.0,1.369,,,,
4.0,-1.0,1.37,,,,
0.0,-2.0,1.371,,,,
0.0,-4.0,1.3719999999999999,,,,
4.0,-3.0,1.3730000000000002,,,,
3.0,-4.0,1.374,,,,
-1.0,-4.0,1.375,,,,
-5.0,-4.0,1.376,,,,
-5.0,-6.0,1.3769999999999998,,,,
-4.0,-3.0,1.3780000000000001,,,,
3.0,-1.0,1.379,,,,
10.0,2.0,1.38,,,,
10.0,4.0,1.381,,,,
3.0,5.0,1.382,,,,
-3.0,2.0,1.383,,,,
0.0,0.0,1.3840000000000001,,,,
7.0,2.0,1.385,,,,
7.0,4.0,1.386,,,,
3.0,1.0,1.3869999999999998,,,,
2.0,-2.0,1.3880000000000001,,,,
2.0,-3.0,1.389,,,,
0.0,0.0,1.39,,,,
-2.0,0.0,1.391,,,,
-1.0,-1.0,1.392,,,,
3.0,1.0,1.393,,,,
6.0,-1.0,1.3940000000000001,,,,
6.0,-5.0,1.395,,,,
2.0,-10.0,1.396,,,,
0.0,-12.0,1.3969999999999998,,,,
-1.0,-5.0,1.3980000000000001,,,,
4.0,0.0,1.399,,,,
10.0,3.0,1.4,,,,
10.0,3.0,1.401,,,,
3.0,1.0,1.402,,,,
-1.0,-3.0,1.403,,,,
1.0,-5.0,1.4040000000000001,,,,
4.0,-4.0,1.405,,,,
2.0,0.0,1.406,,,,
0.0,3.0,1.4069999999999998,,,,
4.0,1.0,1.4080000000000001,,,,
6.0,-1.0,1.409,,,,
1.0,-2.0,1.41,,,,
-2.0,-1.0,1.411,,,,
1.0,0.0,1.412,,,,
5.0,0.0,1.413,,,,
2.0,-3.0,1.4140000000000001,,,,
-1.0,-4.0,1.415,,,,
-3.0,-4.0,1.416,,,,
-3.0,-5.0,1.4169999999999998,,,,
-4.0,-5.0,1.4180000000000001,,,,
-2.0,-6.0,1.419,,,,
5.0,-5.0,1.42,,,,
11.0,1.0,1.421,,,,
7.0,7.0,1.422,,,,
2.0,7.0,1.423,,,,
3.0,3.0,1.4240000000000002,,,,
3.0,0.0,1.425,,,,
0.0,1.0,1.426,,,,
-3.0,1.0,1.4269999999999998,,,,
0.0,-3.0,1.4280000000000002,,,,
4.0,-3.0,1.429,,,,
4.0,-1.0,1.43,,,,
2.0,0.0,1.431,,,,
3.0,-1.0,1.432,,,,
5.0,0.0,1.433,,,,
3.0,3.0,1.4340000000000002,,,,
1.0,4.0,1.435,,,,
-1.0,-1.0,1.436,,,,
-5.0,-8.0,1.4369999999999998,,,,
-10.0,-8.0,1.4380000000000002,,,,
-6.0,-3.0,1.439,,,,
5.0,0.0,1.44,,,,
12.0,2.0,1.4409999999999998,,,,
6.0,4.0,1.442,,,,
0.0,3.0,1.443,,,,
1.0,0.0,1.444,,,,
4.0,-1.0,1.445,,,,
4.0,-1.0,1.446,,,,
2.0,0.0,1.4469999999999998,,,,
2.0,1.0,1.4480000000000002,,,,
1.0,0.0,1.449,,,,
-1.0,-1.0,1.45,,,,
-2.0,-1.0,1.4509999999999998,,,,
-1.0,0.0,1.452,,,,
0.0,1.0,1.453,,,,
0.0,0.0,1.454,,,,
1.0,-1.0,1.455,,,,
1.0,-4.0,1.456,,,,
-1.0,-7.0,1.4569999999999999,,,,
-3.0,-7.0,1.4580000000000002,,,,
1.0,-4.0,1.459,,,,
9.0,1.0,1.46,,,,
10.0,5.0,1.4609999999999999,,,,
6.0,5.0,1.462,,,,
5.0,1.0,1.463,,,,
4.0,-1.0,1.464,,,,
2.0,-1.0,1.465,,,,
2.0,-1.0,1.466,,,,
3.0,-2.0,1.4669999999999999,,,,
4.0,-1.0,1.4680000000000002,,,,
2.0,-1.0,1.469,,,,
3.0,0.0,1.47,,,,
7.0,-1.0,1.4709999999999999,,,,
7.0,0.0,1.472,,,,
4.0,4.0,1.473,,,,
0.0,2.0,1.474,,,,
0.0,-3.0,1.475,,,,
-2.0,-4.0,1.476,,,,
-5.0,-3.0,1.4769999999999999,,,,
-4.0,-1.0,1.4780000000000002,,,,
2.0,-2.0,1.479,,,,
9.0,-4.0,1.48,,,,
6.0,0.0,1.4809999999999999,,,,
0.0,4.0,1.482,,,,
0.0,2.0,1.483,,,,
4.0,0.0,1.484,,,,
7.0,0.0,1.485,,,,
8.0,2.0,1.486,,,,
6.0,0.0,1.4869999999999999,,,,
3.0,-5.0,1.4880000000000002,,,,
0.0,-6.0,1.489,,,,
0.0,-3.0,1.49,,,,
4.0,1.0,1.4909999999999999,,,,
5.0,1.0,1.492,,,,
5.0,1.0,1.493,,,,
4.0,-1.0,1.494,,,,
4.0,-2.0,1.495,,,,
2.0,-4.0,1.496,,,,
-3.0,-7.0,1.4969999999999999,,,,
-6.0,-7.0,1.4980000000000002,,,,
0.0,-5.0,1.499,,,,
6.0,-2.0,1.5,,,,
6.0,2.0,1.501,,,,
4.0,4.0,1.5019999999999998,,,,
2.0,2.0,1.5030000000000001,,,,
0.0,0.0,1.504,,,,
2.0,0.0,1.505,,,,
5.0,1.0,1.506,,,,
5.0,0.0,1.507,,,,
6.0,-2.0,1.508,,,,
5.0,0.0,1.5090000000000001,,,,
4.0,2.0,1.51,,,,
4.0,0.0,1.511,,,,
3.0,0.0,1.5119999999999998,,,,
3.0,4.0,1.5130000000000001,,,,
4.0,4.0,1.514,,,,
0.0,1.0,1.515,,,,
-4.0,-2.0,1.516,,,,
-5.0,-5.0,1.517,,,,
-3.0,-3.0,1.518,,,,
1.0,-4.0,1.5190000000000001,,,,
5.0,-5.0,1.52,,,,
5.0,-3.0,1.521,,,,
4.0,0.0,1.5219999999999998,,,,
3.0,1.0,1.5230000000000001,,,,
5.0,-2.0,1.524,,,,
7.0,-3.0,1.525,,,,
3.0,-2.0,1.526,,,,
-1.0,-1.0,1.527,,,,
-3.0,0.0,1.528,,,,
-2.0,1.0,1.5290000000000001,,,,
0.0,2.0,1.53,,,,
4.0,0.0,1.531,,,,
